"ID","TOKEN","IS_STOP"
"1","Μάρκος","FALSE"
"2","Κάτων","FALSE"
"3","Μάρκῳ","FALSE"
"4","δὲ","TRUE"
"5","Κάτωνί","FALSE"
"6","φασιν","FALSE"
"7","ἀπὸ","TRUE"
"8","Τούσκλου","FALSE"
"9","τὸ","TRUE"
"10","γένος","FALSE"
"11","εἶναι","TRUE"
"12",",","FALSE"
"13","δίαιταν","FALSE"
"14","δὲ","TRUE"
"15","καὶ","TRUE"
"16","βίον","FALSE"
"17","ἔχειν","FALSE"
"18","πρὸ","FALSE"
"19","τῶν","TRUE"
"20","στρατειῶν","FALSE"
"21","καὶ","TRUE"
"22","τῆς","TRUE"
"23","πολιτείας","FALSE"
"24","ἐν","TRUE"
"25","χωρίοις","FALSE"
"26","πατρῴοις","FALSE"
"27","περὶ","TRUE"
"28","Σαβίνους","FALSE"
"29",",","FALSE"
"30","τῶν","TRUE"
"31","δὲ","TRUE"
"32","προγόνων","FALSE"
"33","παντάπασιν","FALSE"
"34","ἀγνώστων","FALSE"
"35","γεγονέναι","FALSE"
"36","δοκούντων","FALSE"
"37","αὐτὸς","TRUE"
"38","ὁ","TRUE"
"39","Κάτων","FALSE"
"40","καὶ","TRUE"
"41","τὸν","TRUE"
"42","πατέρα","FALSE"
"43","Μᾶρκον","FALSE"
"44","ὡς","TRUE"
"45","ἀγαθὸν","FALSE"
"46","ἄνδρα","FALSE"
"47","καὶ","TRUE"
"48","στρατιωτικὸν","FALSE"
"49","ἐπαινεῖ","FALSE"
"50",",","FALSE"
"51","καὶ","TRUE"
"52","Κάτωνα","FALSE"
"53","τὸν","TRUE"
"54","πρόπαππον","FALSE"
"55","ἀριστείων","FALSE"
"56","πολλάκις","FALSE"
"57","τυχεῖν","FALSE"
"58","φησὶ","FALSE"
"59","καὶ","TRUE"
"60","πέντε","FALSE"
"61","πολεμιστὰς","FALSE"
"62","ἵππους","FALSE"
"63","ἐν","TRUE"
"64","μάχαις","FALSE"
"65","ἀποβαλόντα","FALSE"
"66","τὴν","TRUE"
"67","τιμὴν","FALSE"
"68","ἀπολαβεῖν","FALSE"
"69","ἐκ","TRUE"
"70","τοῦ","TRUE"
"71","δημοσίου","FALSE"
"72","διʼ","FALSE"
"73","ἀνδραγαθίαν","FALSE"
"74",".","FALSE"
"75","εἰωθότων","FALSE"
"76","δὲ","TRUE"
"77","τῶν","TRUE"
"78","Ῥωμαίων","FALSE"
"79","τοὺς","TRUE"
"80","ἀπὸ","TRUE"
"81","γένους","FALSE"
"82","μὲν","TRUE"
"83","δόξαν","FALSE"
"84","οὐκ","TRUE"
"85","ἔχοντας","FALSE"
"86",",","FALSE"
"87","ἀρχομένους","FALSE"
"88","δὲ","TRUE"
"89","γνωρίζεσθαι","FALSE"
"90","διʼ","FALSE"
"91","αὑτῶν","TRUE"
"92","καινοὺς","FALSE"
"93","προσαγορεύειν","FALSE"
"94","ἀνθρώπους","FALSE"
"95",",","FALSE"
"96","ὥσπερ","FALSE"
"97","καὶ","TRUE"
"98","τὸν","TRUE"
"99","Κάτωνα","FALSE"
"100","προσηγόρευον","FALSE"
"101",",","FALSE"
"102","αὐτὸς","TRUE"
"103","ἔλεγε","FALSE"
"104","καινὸς","FALSE"
"105","εἶναι","TRUE"
"106","πρὸς","TRUE"
"107","ἀρχὴν","FALSE"
"108","καὶ","TRUE"
"109","δόξαν","FALSE"
"110",",","FALSE"
"111","ἔργοις","FALSE"
"112","δὲ","TRUE"
"113","προγόνων","FALSE"
"114","καὶ","TRUE"
"115","ἀρεταῖς","FALSE"
"116","παμπάλαιος","FALSE"
"117",",","FALSE"
"118","ἐκαλεῖτο","FALSE"
"119","δὲ","TRUE"
"120","τῷ","TRUE"
"121","τρίτῳ","FALSE"
"122","τῶν","TRUE"
"123","ὀνομάτων","FALSE"
"124","πρότερον","FALSE"
"125","οὐ","TRUE"
"126","Κάτων","FALSE"
"127",",","FALSE"
"128","ἀλλὰ","TRUE"
"129","Πρῖσκος","FALSE"
"130",",","FALSE"
"131","ὕστερον","FALSE"
"132","δὲ","TRUE"
"133","τὸν","TRUE"
"134","Κάτωνα","FALSE"
"135","τῆς","TRUE"
"136","δυνάμεως","FALSE"
"137","ἐπώνυμον","FALSE"
"138","ἔσχε","FALSE"
"139","Ῥωμαῖοι","FALSE"
"140","γὰρ","TRUE"
"141","τὸν","TRUE"
