"ID","TOKEN","IS_STOP"
"1","Δημοσθένους","FALSE"
"2","καὶ","TRUE"
"3","Κικέρωνος","FALSE"
"4","σύγκρισις","FALSE"
"5","ἅ","TRUE"
"6","μὲν","TRUE"
"7","οὖν","TRUE"
"8","ἀξια","FALSE"
"9","μνήμης","FALSE"
"10","τῶν","TRUE"
"11","περὶ","TRUE"
"12","Δημοσθένους","FALSE"
"13","καὶ","TRUE"
"14","Κικέρωνος","FALSE"
"15","ἱστορουμένων","FALSE"
"16","εἰς","TRUE"
"17","τὴν","TRUE"
"18","ἡμετέραν","FALSE"
"19","ἀφῖκται","FALSE"
"20","γνῶσιν","FALSE"
"21",",","FALSE"
"22","ταῦτʼ","FALSE"
"23","ἐστίν","TRUE"
"24",",","FALSE"
"25","ἀφεικὼς","FALSE"
"26","δὲ","TRUE"
"27","τὸ","TRUE"
"28","συγκρίνειν","FALSE"
"29","τὴν","TRUE"
"30","ἐν","TRUE"
"31","τοῖς","TRUE"
"32","λόγοις","FALSE"
"33","ἕξιν","FALSE"
"34","αὐτῶν","TRUE"
"35",",","FALSE"
"36","ἐκεῖνό","FALSE"
"37","μοι","TRUE"
"38","δοκῶ","FALSE"
"39","μὴ","TRUE"
"40","παρήσειν","FALSE"
"41","ἄρρητον","FALSE"
"42",",","FALSE"
"43","ὅτι","TRUE"
"44","Δημοσθένην","FALSE"
"45","μὲν","TRUE"
"46","εἰς","TRUE"
"47","τὸ","TRUE"
"48","ῥητορικὸν","FALSE"
"49","ἐνέτεινε","FALSE"
"50","πᾶν","FALSE"
"51","ὅσον","FALSE"
"52","εἶχεν","FALSE"
"53","ἐκ","TRUE"
"54","φύσεως","FALSE"
"55","ἢ","TRUE"
"56","ἀσκήσεως","FALSE"
"57","λόγιον","FALSE"
"58",",","FALSE"
"59","ὑπερβαλλόμενος","FALSE"
"60","ἐνάργείᾳ","FALSE"
"61","μὲν","TRUE"
"62","καὶ","TRUE"
"63","δεινότητι","FALSE"
"64","τοὺς","TRUE"
"65","ἐπὶ","TRUE"
"66","τῶν","TRUE"
"67","ἀγώνων","FALSE"
"68","καὶ","TRUE"
"69","τῶν","TRUE"
"70","δικῶν","FALSE"
"71","συν","FALSE"
"72","συνεξεταζομένους","FALSE"
"73",",","FALSE"
"74","ὄγκῳ","FALSE"
"75","δὲ","TRUE"
"76","καὶ","TRUE"
"77","μεγαλοπρέπείᾳ","FALSE"
"78","τοὺς","TRUE"
"79","ἐπιδεικτικούς","FALSE"
"80",",","FALSE"
"81","ἀκριβείᾳ","FALSE"
"82","δὲ","TRUE"
"83","καὶ","TRUE"
"84","τέχνῃ","FALSE"
"85","τοὺς","TRUE"
"86","σοφιστάς","FALSE"
"87","·","FALSE"
"88","Κικέρων","FALSE"
"89","δὲ","TRUE"
"90","καὶ","TRUE"
"91","πολυμαθὴς","FALSE"
"92","καὶ","TRUE"
"93","ποικίλος","FALSE"
"94","τῇ","TRUE"
"95","περὶ","TRUE"
"96","τοὺς","TRUE"
"97","λόγους","FALSE"
"98","σπουδῇ","FALSE"
"99","γενόμενος","FALSE"
"100","συντάξεις","FALSE"
"101","μὲν","TRUE"
"102","ἰδίας","FALSE"
"103","φιλοσόφους","FALSE"
"104","ἀπολέλοιπεν","FALSE"
"105","οὐκ","TRUE"
"106","ὀλίγας","FALSE"
"107","εἰς","TRUE"
"108","τὸν","TRUE"
"109","Ἀκαδημαϊκὸν","FALSE"
"110","τρόπον","FALSE"
"111",",","FALSE"
"112","οὐ","TRUE"
"113","μὴν","FALSE"
"114","ἀλλὰ","TRUE"
"115","καὶ","TRUE"
"116","διὰ","TRUE"
"117","τῶν","TRUE"
"118","πρὸς","TRUE"
"119","τὰς","TRUE"
"120","δίκας","FALSE"
"121","καὶ","TRUE"
"122","τοὺς","TRUE"
"123","ἀγῶνας","FALSE"
"124","γραφομένων","FALSE"
"125","λόγων","FALSE"
"126","δῆλός","FALSE"
"127","ἐστιν","TRUE"
"128","ἐμπειρίαν","FALSE"
"129","τινὰ","TRUE"
"130","γραμμάτων","FALSE"
"131","παρεπιδείκνυσθαι","FALSE"
"132","βουλόμενος","FALSE"
"133",".","FALSE"
"134","ἔστι","TRUE"
"135","δὲ","TRUE"
"136","τις","TRUE"
"137","καὶ","TRUE"
"138","τοῦ","TRUE"
"139","ἤθους","FALSE"
"140","ἐν","TRUE"
"141","τοῖς","TRUE"
"142","λόγοις","FALSE"
"143","ἑκατέρου","FALSE"
"144","δίοψις","FALSE"
"145",".","FALSE"
"146","ὁ","TRUE"
"147","μὲν","TRUE"
"148","γὰρ","TRUE"
"149","Δημοσθενικὸς","FALSE"
"150","ἔξω","FALSE"
"151","παντὸς","FALSE"
"152","ὠραϊσμοῦ","FALSE"
"153","καὶ","TRUE"
"154","παιδιᾶς","FALSE"
"155","εἰς","TRUE"
"156","δεινότητα","FALSE"
"157","καὶ","TRUE"
"158","σπουδὴν","FALSE"
"159","συνηγμένος","FALSE"
"160","οὐκ","TRUE"
"161","ἐλλυχνίων","FALSE"
"162","ὄδωδεν","FALSE"
"163",",","FALSE"
"164","ὥσπερ","FALSE"
"165","ὁ","TRUE"
"166","Πυθέας","FALSE"
"167","ἔσκωπτεν","FALSE"
"168",",","FALSE"
"169","ἀλλʼ","FALSE"
"170","ὐδροποσίας","FALSE"
"171","καὶ","TRUE"
"172","φροντίδων","FALSE"
"173","καὶ","TRUE"
"174","τῆς","TRUE"
"175","λεγομένης","FALSE"
"176","πικρίας","FALSE"
"177","τοῦ","TRUE"
"178","τρόπου","FALSE"
"179","καὶ","TRUE"
"180","στυγνότητος","FALSE"
"181",",","FALSE"
"182","Κικέρων","FALSE"
"183","δὲ","TRUE"
"184","πολλαχοὺ","FALSE"
"185","τῷ","TRUE"
"186","σκωπτικῷ","FALSE"
"187","πρὸς","TRUE"
"188","τὸ","TRUE"
"189","βωμολόχον","FALSE"
"190","ἐκφερόμενος","FALSE"
"191","καὶ","TRUE"
"192","πράγματα","FALSE"
"193","σπονδῆς","FALSE"
"194","ἄξια","FALSE"
"195","γέλωτι","FALSE"
"196","καὶ","TRUE"
"197","παίδιᾷ","FALSE"
"198","κατειρωνευόμενος","FALSE"
"199","ἐν","TRUE"
"200","ταῖς","TRUE"
"201","δίκαις","FALSE"
"202","εἰς","TRUE"
"203","τὸ","TRUE"
"204","χρειῶδες","FALSE"
"205","ἠφείδει","FALSE"
"206","τοῦ","TRUE"
"207","πρέποντος","FALSE"
"208",",","FALSE"
"209","ὥσπερ","FALSE"
"210","ἐν","TRUE"
"211","τῇ","TRUE"
"212","Καιλίου","FALSE"
"213","συνηγορίᾳ","FALSE"
"214","μηδὲν","FALSE"
"215","ἄτοπον","FALSE"
"216","ποιεῖν","FALSE"
"217","αὐτὸν","TRUE"
"218","ἐν","TRUE"
"219","τοσαύτῃ","FALSE"
"220","τρνφῇ","FALSE"
"221","καὶ","TRUE"
"222","πολυτελείᾳ","FALSE"
"223","ταῖς","TRUE"
"224","ἡδοναῖς","FALSE"
"225","χρώμενον","FALSE"
"226","·","FALSE"
"227","τὸ","TRUE"
"228","γὰρ","TRUE"
"229","ὧν","TRUE"
"230","ἔξεστι","FALSE"
"231","μὴ","TRUE"
"232","μετέχειν","FALSE"
"233",",","FALSE"
"234","μανικὸν","FALSE"
"235","εἶναι","TRUE"
"236",",","FALSE"
"237","καὶ","TRUE"
"238","ταῦτα","TRUE"
"239","ἐν","TRUE"
"240","ἡδονῇ","FALSE"
"241","τὸ","TRUE"
"242","εὔδαιμον","FALSE"
"243","τῶν","TRUE"
"244","ἐπιφανεστάτων","FALSE"
"245","φιλοσόφων","FALSE"
"246","τιθεμένων","FALSE"
"247",".","FALSE"
"248","λέγεται","FALSE"
"249","δὲ","TRUE"
"250","Κάτωνος","FALSE"
"251","Ἠίουρήναν","FALSE"
"252","διώκοντος","FALSE"
"253","ὐπατεύων","FALSE"
"254","ἀπολογείσθαι","FALSE"
"255","καὶ","TRUE"
"256","πολλὰ","FALSE"
"257","διὰ","TRUE"
"258","τὸν","TRUE"
"259","Κάτωνα","FALSE"
"260","κωμωδεὶν","FALSE"
"261","τὴν","TRUE"
"262","Στωικὴν","FALSE"
"263","αἰρεσιν","FALSE"
"264","ἐπι","FALSE"
"265","ταὶς","FALSE"
"266","ἀτοπίαις","FALSE"
"267","τῶν","TRUE"
"268","παραδόξων","FALSE"
"269","λεγομένων","FALSE"
"270","δογμάτων","FALSE"
"271","γέλωτος","FALSE"
"272","δὲ","TRUE"
"273","λαμπροὺ","FALSE"
"274","κατιόντος","FALSE"
"275","ἐκ","TRUE"
"276","τῶν","TRUE"
"277","περιεστώτων","FALSE"
"278","προς","FALSE"
"279","τους","FALSE"
"280","δικαστάς","FALSE"
"281",",","FALSE"
"282","ἡσυχῆ","FALSE"
"283","διαμειδιάσας","FALSE"
"284","ὁ","TRUE"
"285","Κάτων","FALSE"
"286","προς","FALSE"
"287","τοὺς","TRUE"
"288","καθήμενους","FALSE"
"289","εἰπεὶν","FALSE"
"290","ὠς","FALSE"
"291","γελοῖον","FALSE"
"292",",","FALSE"
"293","ὦ","TRUE"
"294","ἀνδρες","FALSE"
"295",",","FALSE"
"296","ἔχομεν","FALSE"
"297","ὕπατον","FALSE"
"298",".","FALSE"
"299","δοκεῖ","FALSE"
"300","δὲ","TRUE"
"301","καὶ","TRUE"
"302","γέλωτος","FALSE"
"303","οἰκεῖος","FALSE"
"304","ὁ","TRUE"
"305","Κικέρων","FALSE"
"306","γεγονέναι","FALSE"
"307","καὶ","TRUE"
"308","φιλοσκώπτης","FALSE"
"309",",","FALSE"
"310","τό","TRUE"
"311","τε","TRUE"
"312","πρόσωπον","FALSE"
"313","αὐτοῦ","TRUE"
"314","μειδίαμα","FALSE"
"315","καὶ","TRUE"
"316","γαλήνην","FALSE"
"317","παρεῖχε","FALSE"
"318",",","FALSE"
"319","τῷ","TRUE"
"320","δὲ","TRUE"
"321","Δημοσθένους","FALSE"
"322","ἀεί","FALSE"
"323","τις","TRUE"
"324","ἐπῆν","FALSE"
"325","σπουδή","FALSE"
"326",",","FALSE"
"327","καὶ","TRUE"
"328","τὸ","TRUE"
"329","πεφροντικὸς","FALSE"
"330","τούτο","FALSE"
"331","καὶ","TRUE"
"332","σύννουν","FALSE"
"333","οὐ","TRUE"
"334","ῥᾳδίως","FALSE"
"335","ἀπέλειπεν","FALSE"
"336","ὅθεν","FALSE"
"337","καὶ","TRUE"
"338","δύσκολον","FALSE"
"339","αὐτὸν","TRUE"
"340","οἱ","TRUE"
"341","ἐχθροὶ","FALSE"
"342","καὶ","TRUE"
"343","δύστροπον","FALSE"
"344",",","FALSE"
"345","ὡς","TRUE"
"346","αὐτός","TRUE"
"347","φησιν","FALSE"
"348",",","FALSE"
"349","ἀπεκάλουν","FALSE"
"350",".","FALSE"
"351","ἔτι","TRUE"
"352","τοίνυν","FALSE"
"353","ἐν","TRUE"
"354","τοῖς","TRUE"
"355","συγγράμμασι","FALSE"
"356","κατιδεῖν","FALSE"
"357","ἔστι","TRUE"
"358","τὸν","TRUE"
"359","μὲν","TRUE"
"360","ἐμμελῶς","FALSE"
"361","καὶ","TRUE"
"362","ἀνεπαχθῶς","FALSE"
"363","τῶν","TRUE"
"364","εἰς","TRUE"
"365","αὑτὸν","TRUE"
"366","ἀπτόμενον","FALSE"
"367","ἐγκωμίων","FALSE"
"368",",","FALSE"
"369","ὅτε","FALSE"
"370","τούτου","TRUE"
"371","δεήσαι","FALSE"
"372","πρὸς","TRUE"
"373","ἕτερόν","FALSE"
"374","τι","TRUE"
"375","μεῖζον","FALSE"
"376",",","FALSE"
"377","τἆ","FALSE"
"378","λλα","FALSE"
"379","δʼ","FALSE"
"380","εὐλαβῆ","FALSE"
"381","καὶ","TRUE"
"382","μέτριον","FALSE"
"383","·","FALSE"
"384","ἡ","TRUE"
"385","δὲ","TRUE"
"386","Κικέρωνος","FALSE"
"387","ἐν","TRUE"
"388","τοῖς","TRUE"
"389","λόγοις","FALSE"
"390","ἀμετρία","FALSE"
"391","τῆς","TRUE"
"392","περιαυτολογίας","FALSE"
"393","ἀκρασίαν","FALSE"
"394","τινὰ","TRUE"
"395","κατηγόρει","FALSE"
"396","πρὸς","TRUE"
"397","δόξαν","FALSE"
"398",",","FALSE"
"399","βοῶντος","FALSE"
"400","ὡς","TRUE"
"401","τὰ","TRUE"
"402","ὅπλα","FALSE"
"403","ἔδει","FALSE"
"404","τῇ","TRUE"
"405","τηβέννῳ","FALSE"
"406","καὶ","TRUE"
"407","τῇ","TRUE"
"408","γλώττῃ","FALSE"
"409","τὴν","TRUE"
"410","θριαμβικὴν","FALSE"
"411","ὑπείκειν","FALSE"
"412","δάφνην","FALSE"
"413",".","FALSE"
"414","τελευτῶν","FALSE"
"415","δʼ","FALSE"
"416","οὐ","TRUE"
"417","τὰ","TRUE"
"418","ἔργα","FALSE"
"419","καὶ","TRUE"
"420","τὰς","TRUE"
"421","πράξεις","FALSE"
"422","μόνον","FALSE"
"423",",","FALSE"
"424","ἀλλὰ","TRUE"
"425","καὶ","TRUE"
"426","τοὺς","TRUE"
"427","λόγους","FALSE"
"428","ἐπαινεῖ","FALSE"
"429","τοὺς","TRUE"
"430","εἰρημένους","FALSE"
"431","ὑφʼ","FALSE"
"432","αὑτοὺ","FALSE"
"433","καὶ","TRUE"
"434","γεγραμμένους","FALSE"
"435",",","FALSE"
"436","ὥσπερ","FALSE"
"437","Ἰσοκράτει","FALSE"
"438","καὶ","TRUE"
"439","Ἀναξιμένει","FALSE"
"440","τοῖς","TRUE"
"441","σοφισταῖς","FALSE"
"442","διαμειρακιευόμενος","FALSE"
"443",",","FALSE"
"444","οὐ","TRUE"
"445","τὸν","TRUE"
"446","Ῥωμαίων","FALSE"
"447","δῆμον","FALSE"
"448","ἄγειν","FALSE"
"449","ἀξιῶν","FALSE"
"450","καὶ","TRUE"
"451","ὀρθοῦν","FALSE"
"452",",","FALSE"
"453","βριθύν","FALSE"
"454",",","FALSE"
"455","ὁπλιτοπάλαν","FALSE"
"456",",","FALSE"
"457","δάϊον","FALSE"
"458","ἀντιπάλοις","FALSE"
"459",".","FALSE"
"460","ἰσχύειν","FALSE"
"461","μὲν","TRUE"
"462","γὰρ","TRUE"
"463","διὰ","TRUE"
"464","λόγου","FALSE"
"465","τὸν","TRUE"
"466","πολιτευόμενον","FALSE"
"467","ἀναγκαῖον","FALSE"
"468",",","FALSE"
"469","ἀγαπᾶν","FALSE"
"470","δʼ","FALSE"
"471","ἀγεννὲς","FALSE"
"472","καὶ","TRUE"
"473","λιχνεύειν","FALSE"
"474","τὴν","TRUE"
"475","ἀπὸ","TRUE"
"476","τοῦ","TRUE"
"477","λόγου","FALSE"
"478","δόξαν","FALSE"
"479",".","FALSE"
"480","ὅθεν","FALSE"
"481","ἐμβριθέστερος","FALSE"
"482","ταύτῃ","TRUE"
"483","καὶ","TRUE"
"484","μεγαλοπρεπέστερος","FALSE"
"485","ὁ","TRUE"
"486","Δημοσθένης","FALSE"
"487",",","FALSE"
"488","τὴν","TRUE"
"489","μὲν","TRUE"
"490","αὑτοῦ","TRUE"
"491","δύναμιν","FALSE"
"492","ἐμπειρίαν","FALSE"
"493","τινὰ","TRUE"
"494","πολλῆς","FALSE"
"495","δεομένην","FALSE"
"496","τῆς","TRUE"
"497","παρὰ","TRUE"
"498","τῶν","TRUE"
"499","ἀκροωμένων","FALSE"
"500","εὐνοίας","FALSE"
"501","ἀποφαινόμενος","FALSE"
"502",",","FALSE"
"503","ἀνελευθέρους","FALSE"
"504","δὲ","TRUE"
"505","καὶ","TRUE"
"506","βαναύσους","FALSE"
"507",",","FALSE"
"508","ὥσπερ","FALSE"
