"ID","TOKEN","IS_STOP"
"395","οἰκισθεῖσα","FALSE"
"396","ἡ","TRUE"
"397","γῆ","FALSE"
"398","εἰς","TRUE"
"399","τρία","FALSE"
"400","μέρη","FALSE"
"401","·","FALSE"
"402","καὶ","TRUE"
"403","ἦλθον","FALSE"
"404","πάντες","FALSE"
"405","ἐπὶ","TRUE"
"406","τὴν","TRUE"
"407","θύραν","FALSE"
"408","τοῦ","TRUE"
"409","οἴκου","FALSE"
"410","ἐν","TRUE"
"411","ὧͺ","FALSE"
"412","εἰσήρχετο","FALSE"
"413","εὔξασθαι","FALSE"
"414","τῷ","TRUE"
"415","θεῷ","FALSE"
"416",".","FALSE"
"417","εἶπεν","FALSE"
"418","δὲ","TRUE"
"419","Σὴθ","FALSE"
"420","ὁ","TRUE"
"421","υἱὸς","FALSE"
"422","αὐτοῦ","TRUE"
"423","·","FALSE"
"424","πάτερ","FALSE"
"425","Ἀδάμ","FALSE"
"426",",","FALSE"
"427","τί","TRUE"
"428","σοί","TRUE"
"429","ἐστιν","TRUE"
"430","ἡ","TRUE"
"431","νόσος","FALSE"
"432",";","FALSE"
"433","καὶ","TRUE"
"434","λέγει","FALSE"
"435","·","FALSE"
"436","τεκνία","FALSE"
"437","μου","TRUE"
"438",",","FALSE"
"439","πόνος","FALSE"
"440","πολὺς","FALSE"
"441","συνέχει","FALSE"
"442","με","TRUE"
"443",".","FALSE"
"444","καὶ","TRUE"
"445","λέγουσιν","FALSE"
"446","·","FALSE"
"447","τί","TRUE"
"448","ἐστιν","TRUE"
"449","πόνος","FALSE"
"450","καὶ","TRUE"
"451","νόσος","FALSE"
"452",";","FALSE"
"453","Καὶ","TRUE"
"454","ἀποκριθεὶς","FALSE"
"455","Σὴθ","FALSE"
"456","λέγει","FALSE"
"457","αὐτῷ","TRUE"
"458","·","FALSE"
"459","μὴ","TRUE"
"460","ἐμνήσθης","FALSE"
"461",",","FALSE"
"462","πάτερ","FALSE"
"463",",","FALSE"
"464","τοῦ","TRUE"
"465","παραδείσου","FALSE"
"466","ἐξ","TRUE"
"467","ὧν","TRUE"
"468","ἤσθιες","FALSE"
"469",",","FALSE"
"470","καὶ","TRUE"
"471","ἐλυπήθης","FALSE"
"472","ἐπιθυμῆσαι","FALSE"
"473","αὐτῶν","TRUE"
"474",";","FALSE"
"475","ἐὰν","TRUE"
"476","οὕτως","TRUE"
"477","ἐστίν","TRUE"
"478",",","FALSE"
"479","ἀνάγγειλόν","FALSE"
"480","μοι","TRUE"
"481",",","FALSE"
"482","καὶ","TRUE"
"483","ἐγὼ","TRUE"
"484","πορεύσομαι","FALSE"
"485","καὶ","TRUE"
"486","ἐνέγκω","FALSE"
"487","σοι","TRUE"
"488","καρπὸν","FALSE"
"489","ἀπὸ","TRUE"
"490","τοῦ","TRUE"
"491","παραδείσου","FALSE"
"492",".","FALSE"
"493","ἐπιθήσω","FALSE"
"494","γὰρ","TRUE"
"495","κόπρον","FALSE"
"496","ἐπὶ","TRUE"
"497","τὴν","TRUE"
"498","κεφαλήν","FALSE"
"499","μου","TRUE"
"500","καὶ","TRUE"
"501","κλαύσομαι","FALSE"
"502","καὶ","TRUE"
"503","προσεύξομαι","FALSE"
"504",",","FALSE"
"505","καὶ","TRUE"
"506","εἰσακούσεταί","FALSE"
"507","μου","TRUE"
"508","κύριος","FALSE"
"509","καὶ","TRUE"
"510","ἀποστελεῖ","FALSE"
"511","τὸν","TRUE"
"512","ἄγγελον","FALSE"
"513","αὐτοῦ","TRUE"
"514",",","FALSE"
"515","καὶ","TRUE"
"516","ἐνέγκω","FALSE"
"517","σοι","TRUE"
"518","ἵνα","FALSE"
"519","ἀποπαύσῃ","FALSE"
"520","ὁ","TRUE"
"521","πόνος","FALSE"
"522","ἀπὸ","TRUE"
"523","σοῦ","TRUE"
"524",".","FALSE"
"525","λέγει","FALSE"
"526","αὐτῷ","TRUE"
"527","ὁ","TRUE"
"528","Ἀδάμ","FALSE"
"529","·","FALSE"
"530","οὐχί","TRUE"
"531",",","FALSE"
"532","υἱέ","FALSE"
"533","μου","TRUE"
"534","Σήθ","FALSE"
