"ID","TOKEN","IS_STOP"
"1","τῷ","TRUE"
"2","σφόδρα","FALSE"
"3","φιλεῖν","FALSE"
"4","ἔαυτόν","FALSE"
"5",",","FALSE"
"6","ὦ","TRUE"
"7","Ἄντίοχε","FALSE"
"8","Φιλόπαππε","FALSE"
"9",",","FALSE"
"10","φάσκοντι","FALSE"
"11","συγγνώμην","FALSE"
"12","μὲν","TRUE"
"13","ἅπαντας","FALSE"
"14","ὁ","TRUE"
"15","Πλάτων","FALSE"
"16","διδόναι","FALSE"
"17","φησί","FALSE"
"18",",","FALSE"
"19","κακίαν","FALSE"
"20","δὲ","TRUE"
"21","σὺν","TRUE"
"22","πολλαῖς","FALSE"
"23",";","FALSE"
"24","ἄλλαις","TRUE"
"25","ἐγγίγνεσθαι","FALSE"
"26","μεγίστην","FALSE"
"27",",","FALSE"
"28","ὑφʼ","FALSE"
"29","ἧς","TRUE"
"30","οὐκ","TRUE"
"31","ἔστιν","TRUE"
"32","αὑτοῦ","TRUE"
"33","κριτὴν","FALSE"
"34","δίκαιον","FALSE"
"35","οὐδʼ","FALSE"
"36","ἀδέκαστον","FALSE"
"37","εἶναι","TRUE"
"38","·","FALSE"
"39","τυφλοῦται","FALSE"
"40","γὰρ","TRUE"
"41","τὸ","TRUE"
"42","φιλοῦν","FALSE"
"43","περὶ","TRUE"
"44","τὸ","TRUE"
"45","φιλούμενον","FALSE"
"46","ἂν","TRUE"
"47","μή","TRUE"
"48","τις","TRUE"
"49","μαθὼν","FALSE"
"50","ἐθισθῇ","FALSE"
"51","τὰ","TRUE"
"52","καλὰ","FALSE"
"53","τιμᾶν","FALSE"
"54","καὶ","TRUE"
"55","διώκειν","FALSE"
"56","μᾶλλον","FALSE"
"57","ἢ","TRUE"
"58","τὰ","TRUE"
"59","συγγενῆ","FALSE"
"60","καὶ","TRUE"
"61","οἰκεῖα","FALSE"
"62",".","FALSE"
"63","τοῦτο","TRUE"
"64","τῷ","TRUE"
"65","κόλακι","FALSE"
"66","πολλὴν","FALSE"
"67","μεταξὺ","FALSE"
"68","τῆς","TRUE"
"69","φιλίας","FALSE"
"70","εὐρυχωρίαν","FALSE"
"71","δίδωσιν","FALSE"
"72",",","FALSE"
"73","ὁρμητήριον","FALSE"
"74","ἐφʼ","FALSE"
"75","ἡμᾶς","TRUE"
"76","εὐφυὲς","FALSE"
"77","ἔχοντι","FALSE"
"78","τὴν","TRUE"
"79","φιλαυτίαν","FALSE"
"80",",","FALSE"
"81","διʼ","FALSE"
"82","ἣν","TRUE"
"83","αὐτὸς","TRUE"
"84","αὑτοῦ","TRUE"
"85","κόλαξ","FALSE"
"86","ἕκαστος","FALSE"
"87","ὢν","TRUE"
"88","πρῶτος","FALSE"
"89","καὶ","TRUE"
"90","μέγιστος","FALSE"
"91","οὐ","TRUE"
"92","χαλεπῶς","FALSE"
"93","προσίεται","FALSE"
"94","τὸν","TRUE"
"95","ἔξωθεν","FALSE"
"96","ὧν","TRUE"
"97","οἴεται","FALSE"
"98","καὶ","TRUE"
"99","βούλεται","FALSE"
"100",".","FALSE"
"101","μάρτυν","FALSE"
"102","ἅμʼ","FALSE"
"103","αὐτῷ","TRUE"
"104","καὶ","TRUE"
"105","βεβαιωτὴν","FALSE"
"106","προσγιγνόμενον","FALSE"
"107",".","FALSE"
"108","ὁ","TRUE"
"109","γὰρ","TRUE"
"110","λοιδορούμενος","FALSE"
"111","φιλοκόλαξ","FALSE"
"112","σφόδρα","FALSE"
"113","φίλαυτός","FALSE"
"114","ἐστι","TRUE"
"115",",","FALSE"
"116","διʼ","FALSE"
"117","εὔνοιαν","FALSE"
"118","ἑαυτῷ","TRUE"
"119","πάντα","FALSE"
"120","μὲν","TRUE"
"121","ὑπάρχειν","FALSE"
"122","χειν","FALSE"
"123","βουλόμενος","FALSE"
"124",";","FALSE"
"125","πάντα","FALSE"
"126","δʼ","FALSE"
"127","οἰόμενος","FALSE"
"128","ὧν","TRUE"
"129","ἡ","TRUE"
"130","μὲν","TRUE"
"131","βούλησις","FALSE"
"132","οὐκ","TRUE"
"133","ἄτοπος","FALSE"
"134","ἡ","TRUE"
"135","δʼ","FALSE"
"136","οἴησις","FALSE"
"137","ἐπισφαλὴς","FALSE"
"138","καὶ","TRUE"
"139","δεομένη","FALSE"
"140","πολλῆς","FALSE"
"141","εὐλαβείας","FALSE"
"142",".","FALSE"
"143","εἰ","TRUE"
"144","δὲ","TRUE"
"145","δὴ","TRUE"
"146","θεῖον","FALSE"
"147","ἡ","TRUE"
"148","ἀλήθεια","FALSE"
"149","καὶ","TRUE"
"150","πάντων","FALSE"
"151","μὲν","TRUE"
"152","ἀγαθῶν","FALSE"
