"ID","TOKEN","IS_STOP"
"1","Μνήσιππος","FALSE"
"2","τί","TRUE"
"3","φῆς","FALSE"
"4",",","FALSE"
"5","ωΥ̓όζαρι","FALSE"
"6",";","FALSE"
"7","θύετε","FALSE"
"8","Ο̆εστῃ","FALSE"
"9","καὶ","TRUE"
"10","Πυλάδῃ","FALSE"
"11","ὑμεῖς","TRUE"
"12","οἱ","TRUE"
"13","Σκύθαι","FALSE"
"14","καὶ","TRUE"
"15","θεοὑς","FALSE"
"16","εἶναι","TRUE"
"17","πεπιστεύκατε","FALSE"
"18","αὐτοὺς","TRUE"
"19",";","FALSE"
"20","Τόξαρις","FALSE"
"21","θύομεν","FALSE"
"22",",","FALSE"
"23","ὦ","TRUE"
"24","Μνήσιππε","FALSE"
"25",",","FALSE"
"26","θύομεν","FALSE"
"27",",","FALSE"
"28","οὐ","TRUE"
"29","μὴν","FALSE"
"30","θεοὺς","FALSE"
"31","γε","TRUE"
"32","οἰόμενοι","FALSE"
"33","εἶναι","TRUE"
"34",",","FALSE"
"35","ἀλλὰ","TRUE"
"36","ἄνδρας","FALSE"
"37","ἀγαθούς","FALSE"
"38",".","FALSE"
"39","Μνήσιππος","FALSE"
"40","νόμος","FALSE"
"41","δὲ","TRUE"
"42","ὑμῖν","TRUE"
"43","καὶ","TRUE"
"44","ἀνδράσιν","FALSE"
"45","ἀγαθοῖς","FALSE"
"46","ἀποθανοῦσι","FALSE"
"47","θύειν","FALSE"
"48","ὥσπερ","FALSE"
"49","θεοῖς","FALSE"
"50",";","FALSE"
"51","Τόξαρις","FALSE"
"52","οὐ","TRUE"
"53","μόνον","FALSE"
"54",",","FALSE"
"55","ἀλλὰ","TRUE"
"56","καὶ","TRUE"
"57","ἑορταῖς","FALSE"
"58","καὶ","TRUE"
"59","πανηγύρεσιν","FALSE"
"60","τιμῶμεν","FALSE"
"61","αὐτούς","TRUE"
"62",".","FALSE"
"63","Μνήσιππος","FALSE"
"64","τί","TRUE"
"65","θηρώμενοι","FALSE"
"66","παρʼ","FALSE"
"67","αὐτῶν","TRUE"
"68",";","FALSE"
"69","οὐ","TRUE"
"70","γὰρ","TRUE"
"71","δὴ","TRUE"
"72","ἐπʼ","FALSE"
"73","εὐμενείᾳ","FALSE"
"74","θύετε","FALSE"
"75","αὐτοῖς","TRUE"
"76",",","FALSE"
"77","νεκροῖς","FALSE"
"78","γε","TRUE"
"79","οὖσιν","TRUE"
"80",".","FALSE"
"81","Τόξαρις","FALSE"
"82","οὐ","TRUE"
"83","χεῖρον","FALSE"
"84","μὲν","TRUE"
"85","ἴσως","FALSE"
"86",",","FALSE"
"87","εἰ","TRUE"
"88","καὶ","TRUE"
"89","οἱ","TRUE"
"90","νεκροὶ","FALSE"
"91","ἡμῖν","TRUE"
"92","εὐμενεῖς","FALSE"
"93","εἶεν","TRUE"
"94","οὐ","TRUE"
"95","μὴν","FALSE"
"96","ἀλλὰ","TRUE"
"97","πρὸς","TRUE"
"98","τοὺς","TRUE"
"99","ζῶντας","FALSE"
"100","ἄμεινον","FALSE"
"101","οἰόμεθα","FALSE"
"102","πράξειν","FALSE"
"103","μεμνημένοι","FALSE"
"104","τῶν","TRUE"
"105","ἀρίστων","FALSE"
"106",",","FALSE"
"107","καὶ","TRUE"
"108","τιμῶμεν","FALSE"
"109","ἀποθανόντας","FALSE"
"110",",","FALSE"
"111","ἡγούμεθα","FALSE"
"112","γὰρ","TRUE"
"113","οὕτως","TRUE"
"114","ἂν","TRUE"
"115","ἡμῖν","TRUE"
"116","πολλοὺς","FALSE"
"117","ὁμοίους","FALSE"
"118","αὐτοῖς","TRUE"
"119","ἐθελῆσαι","FALSE"
"120","γενέσθαι","FALSE"
"121",".","FALSE"
"122","Μνήσιππος","FALSE"
"123","ἀλλὰ","TRUE"
"124","ταῦτα","TRUE"
"125","μὲν","TRUE"
"126","ὀρθῶς","FALSE"
"127","γιγνώσκετε","FALSE"
"128",".","FALSE"
"129","Ὀρέστην","FALSE"
"130","δὲ","TRUE"
"131","καὶ","TRUE"
"132","Πυλάδην","FALSE"
"133","τίνος","TRUE"
"134","μάλιστα","FALSE"
"135","θαυμάσαντες","FALSE"
"136","ἰσοθέους","FALSE"
"137","ἐποιήσασθε","FALSE"
"138",",","FALSE"
"139","καὶ","TRUE"
"140","ταῦτα","TRUE"
"141","ἐπήλυδας","FALSE"
"142","ὑμῖν","TRUE"
"143","ὄντας","TRUE"
"144","καὶ","TRUE"
"145","τὸ","TRUE"
"146","μέγιστον","FALSE"
"147","πολεμίους","FALSE"
"148",";","FALSE"
"149","οἵ","TRUE"
"150","γε","TRUE"
"151",",","FALSE"
"152","ἐπεὶ","FALSE"
"153","σφᾶς","FALSE"
"154","ναυαγίᾳ","FALSE"
"155","περιπεσόντας","FALSE"
"156","οἱ","TRUE"
"157","τότε","FALSE"
"158","Σκύθαι","FALSE"
"159","συλλαβόντες","FALSE"
"160","ἀπῆγον","FALSE"
"161","ὡς","TRUE"
"162","τῇ","TRUE"
"163","Ἀρτέμιδι","FALSE"
"164","καταθύσοντες","FALSE"
"165",",","FALSE"
"166","ἐπιθέμενοι","FALSE"
"167","τοῖς","TRUE"
"168","δεσμοφύλαξι","FALSE"
"169","καὶ","TRUE"
"170","τῆς","TRUE"
"171","φρουρᾶς","FALSE"
"172","ἐπικρατήσαντες","FALSE"
"173","τόν","TRUE"
"174","τε","TRUE"
"175","βασιλέα","FALSE"
"176","κτείνουσι","FALSE"
"177","καὶ","TRUE"
"178","τὴν","TRUE"
"179","ἱέρειαν","FALSE"
"180","παραλαβόντες","FALSE"
"181",",","FALSE"
"182","ἀλλὰ","TRUE"
"183","καὶ","TRUE"
"184","τὴν","TRUE"
"185","Ἄρτεμιν","FALSE"
"186","αὐτὴν","TRUE"
"187","ἀποσυλήσαντες","FALSE"
"188","ᾤχοντο","FALSE"
"189","ἀποπλέοντες","FALSE"
"190",",","FALSE"
"191","καταγελάσαντες","FALSE"
"192","τοῦ","TRUE"
"193","κοινοῦ","FALSE"
"194","τῶν","TRUE"
"195","Σκυθῶν","FALSE"
"196",".","FALSE"
"197","ὥστε","TRUE"
"198","εἰ","TRUE"
"199","διὰ","TRUE"
"200","ταῦτα","TRUE"
"201","τιμᾶτε","FALSE"
"202","τοὺς","TRUE"
"203","ἄνδρας","FALSE"
"204",",","FALSE"
"205","οὐκ","TRUE"
"206","ἂν","TRUE"
"207","φθάνοιτε","FALSE"
"208","πολλοὺς","FALSE"
"209","ὁμοίους","FALSE"
"210","αὐτοῖς","TRUE"
"211","ἐξεργασάμενοι","FALSE"
"212",".","FALSE"
"213","καὶ","TRUE"
"214","τοὐντεῦθεν","FALSE"
"215","αὐτοὶ","TRUE"
"216","ἤδη","FALSE"
"217","πρὸς","TRUE"
"218","τὰ","TRUE"
"219","παλαιὰ","FALSE"
"220","σκοπεῖτε","FALSE"
"221",",","FALSE"
"222","εἰ","TRUE"
"223","καλῶς","FALSE"
"224","ἔχει","FALSE"
"225","ὑμῖν","TRUE"
"226","πολλοὺς","FALSE"
"227","ἐς","TRUE"
"228","τὴν","TRUE"
"229","Σκυθίαν","FALSE"
"230","Ὀρέστας","FALSE"
"231","καὶ","TRUE"
"232","Πυλάδας","FALSE"
"233","καταίρειν","FALSE"
"234",".","FALSE"
"235","ἐμοὶ","TRUE"
"236","μὲν","TRUE"
"237","γὰρ","TRUE"
"238","δοκεῖτε","FALSE"
"239","τάχιστα","FALSE"
"240","ἂν","TRUE"
"241","οὕτως","TRUE"
"242","ἀσεβεῖς","FALSE"
"243","αὐτοὶ","TRUE"
"244","καὶ","TRUE"
"245","ἄθεοι","FALSE"
"246","γενέσθαι","FALSE"
"247",",","FALSE"
"248","τῶν","TRUE"
"249","περιλοίπων","FALSE"
"250","θεῶν","FALSE"
"251","τὸν","TRUE"
"252","αὐτὸν","TRUE"
"253","τρόπον","FALSE"
"254","ὑμῖν","TRUE"
"255","ἐκ","TRUE"
"256","τῆς","TRUE"
"257","χώρας","FALSE"
"258","ἀποξενωθέντων","FALSE"
"259","·","FALSE"
"260","εἶτʼ","FALSE"
"261",",","FALSE"
"262","οἶμαι","FALSE"
"263",",","FALSE"
"264","ἀντὶ","FALSE"
"265","τῶν","TRUE"
"266","θεῶν","FALSE"
"267","ἁπάντων","FALSE"
"268","τοὺς","TRUE"
"269","ἐπʼ","FALSE"
"270","ἐξαγωγῇ","FALSE"
"271","αὐτῶν","TRUE"
"272","ἥκοντας","FALSE"
"273","ἄνδρας","FALSE"
"274","ἐκθειάσετε","FALSE"
"275","καὶ","TRUE"
"276","ἱεροσύλοις","FALSE"
"277","ὑμῶν","TRUE"
"278","οὖσιν","TRUE"
"279","θύσετε","FALSE"
"280","ὡς","TRUE"
"281","θεοῖς","FALSE"
"282",".","FALSE"
"283","εἰ","TRUE"
"284","γὰρ","TRUE"
"285","μὴ","TRUE"
"286","ἀντὶ","FALSE"
"287","τούτων","TRUE"
"288","Ὀρέστην","FALSE"
"289","καὶ","TRUE"
"290","Πυλάδην","FALSE"
"291","τιμᾶτε","FALSE"
"292",",","FALSE"
"293","ἀλλʼ","FALSE"
"294","εἰπέ","FALSE"
"295",",","FALSE"
"296","τί","TRUE"
"297","ἄλλο","TRUE"
"298",",","FALSE"
"299","ὦ","TRUE"
"300","Τόξαρι","FALSE"
"301",",","FALSE"
"302","ἀγαθὸν","FALSE"
"303","ὑμᾶς","TRUE"
"304","εἰργάσαντο","FALSE"
"305","ἀνθʼ","FALSE"
"306","ὅτου","TRUE"
"307",",","FALSE"
"308","πάλαι","FALSE"
"309","οὐ","TRUE"
"310","θεοὺς","FALSE"
"311","εἶναι","TRUE"
"312","δικαιώσαντες","FALSE"
"313","αὐτούς","TRUE"
"314",",","FALSE"
"315","νῦν","FALSE"
"316","τὸ","TRUE"
"317","ἔμπαλιν","FALSE"
"318","θύσαντες","FALSE"
"319","αὐτοῖς","TRUE"
"320","θεοὺς","FALSE"
"321","νενομίκατε","FALSE"
"322",",","FALSE"
"323","καὶ","TRUE"
"324","ἱερείοις","FALSE"
"325","ὀλίγου","FALSE"
"326","δεῖν","FALSE"
"327","τότε","FALSE"
"328","γενομένοις","FALSE"
"329","ἱερεῖα","FALSE"
"330","νῦν","FALSE"
"331","προσάγετε","FALSE"
"332",";","FALSE"
"333","γελοῖα","FALSE"
"334","γὰρ","TRUE"
"335","ἂν","TRUE"
"336","ταῦτα","TRUE"
"337","δόξειε","FALSE"
"338","καὶ","TRUE"
"339","ὑπεναντία","FALSE"
"340","τοῖς","TRUE"
"341","πάλαι","FALSE"
"342",".","FALSE"
"343","Τόξαρις","FALSE"
"344","καὶ","TRUE"
"345","ταῦτα","TRUE"
"346","μέν","TRUE"
"347",",","FALSE"
"348","ὦ","TRUE"
"349","Μνήσιππε","FALSE"
"350",",","FALSE"
"351","γενναῖα","FALSE"
"352","τῶν","TRUE"
"353","ἀνδρῶν","FALSE"
"354","ἐκείνων","FALSE"
"355","ἃ","TRUE"
"356","κατέλεξας","FALSE"
"357",".","FALSE"
"358","τὸ","TRUE"
"359","γὰρ","TRUE"
"360","δύο","FALSE"
"361","ὄντας","TRUE"
"362","οὕτω","TRUE"
"363","μέγα","FALSE"
"364","τόλμημα","FALSE"
"365","τολμῆσαι","FALSE"
"366","καὶ","TRUE"
"367","τοσοῦτον","FALSE"
"368","ἀπὸ","TRUE"
"369","τῆς","TRUE"
"370","αὐτῶν","TRUE"
"371","ἀπάραντας","FALSE"
"372","ἐκπλεῦσαι","FALSE"
"373","ἐς","TRUE"
"374","τὸν","TRUE"
"375","Πόντον","FALSE"
"376","ἀπείρατον","FALSE"
"377","ἔτι","TRUE"
"378","τοῖς","TRUE"
"379","Ἕλλησιν","FALSE"
"380","ὄντα","TRUE"
"381","πλὴν","FALSE"
"382","μόνων","FALSE"
"383","τῶν","TRUE"
"384","ἐπὶ","TRUE"
"385","τῆς","TRUE"
"386","Ἀργοῦς","FALSE"
"387","ἐς","TRUE"
"388","τὴν","TRUE"
