"ID","TOKEN","IS_STOP"
"1","αὐτ","FALSE"
"2","ήν","FALSE"
"3",".","FALSE"
"4","εἰπόντος","FALSE"
"5","δέ","TRUE"
"6","μου","TRUE"
"7","πρὸς","TRUE"
"8","αὐτὴν","TRUE"
"9","τά","TRUE"
"10","τε","TRUE"
"11","πραχθέ","FALSE"
"12","ντα","FALSE"
"13",",","FALSE"
"14","καὶ","TRUE"
"15","ὅτι","TRUE"
"16","μοι","TRUE"
"17","Ἀθηνογένης","FALSE"
"18","χαλε","FALSE"
"19","πὸς","FALSE"
"20","εἴη","TRUE"
"21","καὶ","TRUE"
"22","οὐδὲν","TRUE"
"23","ἐθέλοι","FALSE"
"24","τῶν","TRUE"
"25","μετρίων","FALSE"
"26","συγ","FALSE"
"27","χωρεῖν","FALSE"
"28",",","FALSE"
"29","τοῦτον","TRUE"
"30","μὲν","TRUE"
"31","ἔφη","FALSE"
"32","ἀεὶ","FALSE"
"33","τοιοῦτον","TRUE"
"34","εἶν","FALSE"
"35","αι","FALSE"
"36",",","FALSE"
"37","ἐμὲ","TRUE"
"38","δʼ","FALSE"
"39","ἐκέλευε","FALSE"
"40","θαρρεῖν","FALSE"
"41","·","FALSE"
"42","αὐτὴ","TRUE"
"43","γάρ","TRUE"
"44","μοι","TRUE"
"45","πά","FALSE"
"46","ντα","FALSE"
"47","συναγωνιεῖσθαι","FALSE"
"48",".","FALSE"
"49","καὶ","TRUE"
"50","ταῦτʼ","FALSE"
"51","ἔλεγεν","FALSE"
"52","σπο","FALSE"
"53","υδάζουσά","FALSE"
"54","τε","TRUE"
"55","τῷ","TRUE"
"56","ἤθει","FALSE"
"57","ὡς","TRUE"
"58","ἔνι","TRUE"
"59","μάλιστα","FALSE"
"60","καὶ","TRUE"
"61","ὀμνύουσα","FALSE"
"62","τοὺς","TRUE"
"63","μεγίστους","FALSE"
"64","ὅρκους","FALSE"
"65",",","FALSE"
"66","ἦ","TRUE"
"67","μὴν","FALSE"
"68","με","TRUE"
"69","τʼ","FALSE"
"70","εὐνοίας","FALSE"
"71","τῆς","TRUE"
"72","ἐμῆς","TRUE"
"73","λέγειν","FALSE"
"74","καὶ","TRUE"
"75","ἐπὶ","TRUE"
"76","πάση","FALSE"
"77","ς","FALSE"
"78","ἀληθείας","FALSE"
"79","·","FALSE"
"80","ὥστʼ","FALSE"
"81","ἐμέ","TRUE"
"82",",","FALSE"
"83","ὦ","TRUE"
"84","ἄνδρες","FALSE"
"85","δικα","FALSE"
"86","σταί","FALSE"
"87",",","FALSE"
"88","ῥηθ","FALSE"
"89","ήσεται","FALSE"
"90","γὰρ","TRUE"
"91","πρὸς","TRUE"
"92","ὑμᾶς","TRUE"
"93","τἀληθές","FALSE"
"94",",","FALSE"
"95","ταῦ","FALSE"
"96","τα","FALSE"
"97","π","FALSE"
