"ID","TOKEN","IS_PUNCT"
"870","ἐν","FALSE"
"871","ὀλίγῳ","FALSE"
"872","κύκλῳ","FALSE"
"873","περιφωτίσας","FALSE"
"874",",","TRUE"
"875","προθεὶς","FALSE"
"876","τὸν","FALSE"
"877","ἥλιον","FALSE"
"878","κρυστάλλου","FALSE"
"879","λίθου","FALSE"
"880",",","TRUE"
"881","τὴν","FALSE"
"882","σελήνην","FALSE"
"883","ἀδάμαντος","FALSE"
"884","λίθου","FALSE"
"885",",","TRUE"
"886","τὸν","FALSE"
"887","Ἄρεα","FALSE"
"888","αἱματίτου","FALSE"
"889","λίθου","FALSE"
"890",",","TRUE"
"891","τὸν","FALSE"
"892","Ἑρμῆν","FALSE"
