"ID","TOKEN","IS_STOP"
"532","θριγκοῖς","FALSE"
"533","δʼ","FALSE"
"534","ὑπʼ","FALSE"
"535","αὐτοῖς","TRUE"
"536","σκῦλʼ","FALSE"
"537","ὁρᾷς","FALSE"
"538","ἠρτημένα","FALSE"
"539",";","FALSE"
"540","Πυλάδης","FALSE"
"541","τῶν","TRUE"
"542","κατθανόντων","FALSE"
"543","γʼ","FALSE"
"544","ἀκροθίνια","FALSE"
"545","ξένων","FALSE"
"546",".","FALSE"
"547","ἀλλʼ","FALSE"
"548","ἐγκυκλοῦντʼ","FALSE"
"549","ὀφθαλμὸν","FALSE"
"550","εὖ","FALSE"
"551","σκοπεῖν","FALSE"
"552","χρεών","FALSE"
"553",".","FALSE"
"554","Ὀρέστης","FALSE"
"555","ὦ","TRUE"
"556","Φοῖβε","FALSE"
"557",",","FALSE"
"558","ποῖ","FALSE"
"559","μʼ","FALSE"
"560","αὖ","FALSE"
"561","τήνδʼ","FALSE"
"562","ἐς","TRUE"
"563","ἄρκυν","FALSE"
"564","ἤγαγες","FALSE"
"565","χρήσας","FALSE"
"566",",","FALSE"
"567","ἐπειδὴ","FALSE"
"568","πατρὸς","FALSE"
"569","αἷμʼ","FALSE"
"570","ἐτεισάμην","FALSE"
"571",",","FALSE"
"572","μητέρα","FALSE"
"573","κατακτάς","FALSE"
"574",",","FALSE"
"575","διαδοχαῖς","FALSE"
"576","δʼ","FALSE"
"577","Ἐρινύων","FALSE"
"578","ἠλαυνόμεσθα","FALSE"
"579","φυγάδες","FALSE"
"580","ἔξεδροι","FALSE"
"581","χθονὸς","FALSE"
"582","δρόμους","FALSE"
"583","τε","TRUE"
"584","πολλοὺς","FALSE"
"585","ἐξέπλησα","FALSE"
"586","καμπίμους","FALSE"
"587",",","FALSE"
"588","ἐλθὼν","FALSE"
"589","δέ","TRUE"
"590","σʼ","FALSE"
"591","ἠρώτησα","FALSE"
"592","πῶς","FALSE"
"593","τροχηλάτου","FALSE"
"594","μανίας","FALSE"
"595","ἂν","TRUE"
"596","ἔλθοιμʼ","FALSE"
"597","ἐς","TRUE"
"598","τέλος","FALSE"
"599","πόνων","FALSE"
"600","τʼ","FALSE"
"601","ἐμῶν","TRUE"
"602",",","FALSE"
"603","οὓς","TRUE"
"604","ἐξεμόχθουν","FALSE"
"605","περιπολῶν","FALSE"
"606","καθʼ","FALSE"
"607","Ἑλλάδα","FALSE"
"608","—","FALSE"
"609","σὺ","TRUE"
"610","δʼ","FALSE"
"611","εἶπας","FALSE"
"612","ἐλθεῖν","FALSE"
"613","Ταυρικῆς","FALSE"
"614","μʼ","FALSE"
"615","ὅρους","FALSE"
"616","χθονός","FALSE"
"617",",","FALSE"
"618","ἔνθʼ","FALSE"
"619","Ἄρτεμίς","FALSE"
"620","σοι","TRUE"
"621","σύγγονος","FALSE"
"622","βωμοὺς","FALSE"
"623","ἔχοι","FALSE"
"624",",","FALSE"
"625","λαβεῖν","FALSE"
"626","τʼ","FALSE"
"627","ἄγαλμα","FALSE"
"628","θεᾶς","FALSE"
"629",",","FALSE"
"630","ὅ","TRUE"
"631","φασιν","FALSE"
"632","ἐνθάδε","FALSE"
"633","ἐς","TRUE"
"634","τούσδε","TRUE"
"635","ναοὺς","FALSE"
"636","οὐρανοῦ","FALSE"
"637","πεσεῖν","FALSE"
"638","ἄπο","TRUE"
"639","·","FALSE"
"640","λαβόντα","FALSE"
"641","δʼ","FALSE"
"642","ἢ","TRUE"
"643","τέχναισιν","FALSE"
"644","ἢ","TRUE"
"645","τύχῃ","FALSE"
"646","τινί","TRUE"
"647",",","FALSE"
"648","κίνδυνον","FALSE"
"649","ἐκπλήσαντʼ","FALSE"
"650",",","FALSE"
"651","Ἀθηναίων","FALSE"
"652","χθονὶ","FALSE"
"653","δοῦναι","FALSE"
"654","—","FALSE"
"655","τὸ","TRUE"
"656","δʼ","FALSE"
"657","ἐνθένδʼ","FALSE"
"658","οὐδὲν","TRUE"
"659","ἐρρήθη","FALSE"
"660","πέρα","FALSE"
"661","—","FALSE"
"662","καὶ","TRUE"
"663","ταῦτα","TRUE"
"664","δράσαντʼ","FALSE"
"665","ἀμπνοὰς","FALSE"
"666","ἕξειν","FALSE"
"667","πόνων","FALSE"
"668",".","FALSE"
"669","ἥκω","FALSE"
"670","δὲ","TRUE"
"671","πεισθεὶς","FALSE"
"672","σοῖς","TRUE"
"673","λόγοισιν","FALSE"
"674","ἐνθάδε","FALSE"
"675","ἄγνωστον","FALSE"
"676","ἐς","TRUE"
"677","γῆν","FALSE"
"678",",","FALSE"
"679","ἄξενον","FALSE"
"680",".","FALSE"
"681","σὲ","TRUE"
"682","δʼ","FALSE"
"683","ἱστορῶ","FALSE"
"684",",","FALSE"
"685","Πυλάδη","FALSE"
"686","—","FALSE"
"687","σὺ","TRUE"
"688","γάρ","TRUE"
"689","μοι","TRUE"
"690","τοῦδε","TRUE"
"691","συλλήπτωρ","FALSE"
"692","πόνου","FALSE"
"693","—","FALSE"
"694","τί","TRUE"
"695","δρῶμεν","FALSE"
"696",";","FALSE"
"697","ἀμφίβληστρα","FALSE"
"698","γὰρ","TRUE"
"699","τοίχων","FALSE"
"700","ὁρᾷς","FALSE"
"701","ὑψηλά","FALSE"
"702","·","FALSE"
"703","πότερα","FALSE"
"704","δωμάτων","FALSE"
"705","προσαμβάσεις","FALSE"
"706","ἐκβησόμεσθα","FALSE"
"707",";","FALSE"
"708","πῶς","FALSE"
"709","ἂν","TRUE"
"710","οὖν","TRUE"
"711","λάθοιμεν","FALSE"
"712","ἄν","TRUE"
"713",";","FALSE"
"714","ἢ","TRUE"
"715","χαλκότευκτα","FALSE"
"716","κλῇθρα","FALSE"
"717","λύσαντες","FALSE"
"718","μοχλοῖς","FALSE"
"719","—","FALSE"
"720","ὧν","TRUE"
"721","οὐδὲν","TRUE"
"722","ἴσμεν","FALSE"
"723",";","FALSE"
"724","ἢν","TRUE"
"725","δʼ","FALSE"
"726","ἀνοίγοντες","FALSE"
"727","πύλας","FALSE"
"728","ληφθῶμεν","FALSE"
"729","ἐσβάσεις","FALSE"
"730","τε","TRUE"
"731","μηχανώμενοι","FALSE"
"732",",","FALSE"
"733","θανούμεθʼ.","FALSE"
"734","ἀλλὰ","TRUE"
"735","πρὶν","FALSE"
"736","θανεῖν","FALSE"
"737",",","FALSE"
"738","νεὼς","FALSE"
"739","ἔπι","TRUE"
"740","φεύγωμεν","FALSE"
"741",",","FALSE"
"742","ᾗπερ","FALSE"
"743","δεῦρʼ","FALSE"
"744","ἐναυστολήσαμεν","FALSE"
"745",".","FALSE"
"746","Πυλάδης","FALSE"
"747","φεύγειν","FALSE"
"748","μὲν","TRUE"
"749","οὐκ","TRUE"
"750","ἀνεκτὸν","FALSE"
"751","οὐδʼ","FALSE"
"752","εἰώθαμεν","FALSE"
"753",",","FALSE"
"754","τὸν","TRUE"
"755","τοῦ","TRUE"
"756","θεοῦ","FALSE"
"757","δὲ","TRUE"
"758","χρησμὸν","FALSE"
"759","οὐ","TRUE"
"760","κακιστέον","FALSE"
"761","·","FALSE"
"762","ναοῦ","FALSE"
"763","δʼ","FALSE"
"764","ἀπαλλαχθέντε","FALSE"
"765","κρύψωμεν","FALSE"
"766","δέμας","FALSE"
"767","κατʼ","FALSE"
"768","ἄντρʼ","FALSE"
"769","ἃ","TRUE"
"770","πόντος","FALSE"
"771","νοτίδι","FALSE"
"772","διακλύζει","FALSE"
"773","μέλας","FALSE"
"774","—","FALSE"
"775","νεὼς","FALSE"
"776","ἄπωθεν","FALSE"
"777",",","FALSE"
"778","μή","TRUE"
"779","τις","TRUE"
"780","εἰσιδὼν","FALSE"
"781","σκάφος","FALSE"
"782","βασιλεῦσιν","FALSE"
"783","εἴπῃ","FALSE"
"784","κ","TRUE"
"785","ᾆτα","FALSE"
"786","ληφθῶμεν","FALSE"
"787","βίᾳ","FALSE"
"788",".","FALSE"
"789","ὅταν","FALSE"
"790","δὲ","TRUE"
"791","νυκτὸς","FALSE"
"792","ὄμμα","FALSE"
"793","λυγαίας","FALSE"
"794","μόλῃ","FALSE"
"795",",","FALSE"
"796","τολμητέον","FALSE"
"797","τοι","TRUE"
"798","ξεστὸν","FALSE"
"799","ἐκ","TRUE"
"800","ναοῦ","FALSE"
"801","λαβεῖν","FALSE"
"802","ἄγαλμα","FALSE"
"803","πάσας","FALSE"
"804","προσφέροντε","FALSE"
"805","μηχανάς","FALSE"
"806",".","FALSE"
"807","ὅρα","FALSE"
"808","δέ","TRUE"
