"ID","TOKEN","IS_PUNCT"
"386","σοι","FALSE"
"387","γράψαι","FALSE"
"388","ἀποστεῖλαί","FALSE"
"389","μοι","FALSE"
"390","τῶν","FALSE"
"391","παρὰ","FALSE"
"392","σοῦ","FALSE"
"393","λαῶν","FALSE"
"394",",","TRUE"
"395","οἳ","FALSE"
"396","παραστήσονταί","FALSE"
"397","μοι","FALSE"
"398","μέχρι","FALSE"
"399","τοῦ","FALSE"
"400","ἐπιτελέσαι","FALSE"
"401","πάντα","FALSE"
"402","κατὰ","FALSE"
"403","τὴν","FALSE"
"404","χρείαν","FALSE"
"405",",","TRUE"
"406","καθότι","FALSE"
"407","ἐπιτέτακται","FALSE"
"408",".","TRUE"
"409","ΕΠΙΣΤΟΛΗ","FALSE"
"410","ΟΥΑΦΡΗ","FALSE"
"411","ΑΝΤΙΓΡΑΦΟΣ","FALSE"
"412","Βασιλεὺς","FALSE"
"413","Οὐαφρῆς","FALSE"
"414","Σολομῶνι","FALSE"
"415","βασιλεῖ","FALSE"
"416","μεγάλῳ","FALSE"
"417","χαίρειν","FALSE"
"418","Ἅμα","FALSE"
"419","τῷ","FALSE"
"420","ἀναγνῶναι","FALSE"
"421","τὴν","FALSE"
"422","παρὰ","FALSE"
"423","σοῦ","FALSE"
"424","ἐπιστολὴν","FALSE"
"425","σφόδρα","FALSE"
"426","ἐχάρην","FALSE"
"427","καὶ","FALSE"
"428","λαμπρὰν","FALSE"
"429","ἡμέραν","FALSE"
"430","ἤγαγον","FALSE"
"431","ἐγώ","FALSE"
"432","τε","FALSE"
"433","καὶ","FALSE"
"434","ἡ","FALSE"
"435","δύναμίς","FALSE"
"436","μου","FALSE"
"437","πᾶσα","FALSE"
"438","ἐπὶ","FALSE"
"439","τῷ","FALSE"
"440","παρειληφέναι","FALSE"
"441","σε","FALSE"
"442","τὴν","FALSE"
"443","βασιλείαν","FALSE"
"444","παρὰ","FALSE"
"445","χρηστοῦ","FALSE"
"446","ἀνδρὸς","FALSE"
"447","καὶ","FALSE"
"448","δεδοκιμασμένου","FALSE"
"449","ὑπὸ","FALSE"
"450","τηλικούτου","FALSE"
"451","θεοῦ","FALSE"
"452",".","TRUE"
"453","περὶ","FALSE"
"454","δὲ","FALSE"
"455","ὧν","FALSE"
"456","γράφεις","FALSE"
"457","μοι","FALSE"
"458",",","TRUE"
"459","περὶ","FALSE"
"460","τῶν","FALSE"
"461","κατὰ","FALSE"
"462","τοὺς","FALSE"
"463","λαοὺς","FALSE"
"464","τοὺς","FALSE"
"465","παρ᾽","FALSE"
"466","ἡμῖν","FALSE"
"467",",","TRUE"
"468","ἀπέσταλκά","FALSE"
"469","σοι","FALSE"
"470","μυριάδας","FALSE"
"471","ὀκτώ","FALSE"
"472",",","TRUE"
"473","ὧν","FALSE"
"474","καὶ","FALSE"
"475","τὰ","FALSE"
"476","πλήθη","FALSE"
"477","ἐξ","FALSE"
"478","ὧν","FALSE"
"479","εἰσι","FALSE"
"480","διασεσάφηκά","FALSE"
"481","σοι","FALSE"
"482","·","TRUE"
"483","ἐκ","FALSE"
"484","μὲν","FALSE"
"485","τοῦ","FALSE"
"486","Σεβριθίτου","FALSE"
"487","νομοῦ","FALSE"
"488","μυρίους","FALSE"
"489",",","TRUE"
"490","ἐκ","FALSE"
"491","δὲ","FALSE"
"492","τοῦ","FALSE"
"493","Μενδησίου","FALSE"
"494","καὶ","FALSE"
"495","Σεβεννύτου","FALSE"
"496","δισμυρίους","FALSE"
"497","·","TRUE"
"498","Βουσιρίτου","FALSE"
"499",",","TRUE"
"500","Λεοντοπολίτου","FALSE"
"501","καὶ","FALSE"
"502","Ἀθριβίτου","FALSE"
"503","ἀνὰ","FALSE"
"504","μυρίους","FALSE"
"505",".","TRUE"
"506","φρόντισον","FALSE"
"507","δὲ","FALSE"
"508","καὶ","FALSE"
"509","τὰ","FALSE"
"510","δέοντα","FALSE"
"511","αὐτοῖς","FALSE"
"512","καὶ","FALSE"
"513","τὰ","FALSE"
"514","ἄλλα","FALSE"
"515",",","TRUE"
"516","ὅπως","FALSE"
"517","εὐτακτῇ","FALSE"
"518",",","TRUE"
"519","καὶ","FALSE"
"520","ἵνα","FALSE"
"521","ἀποκατασταθῶσιν","FALSE"
"522","εἰς","FALSE"
"523","τὴν","FALSE"
"524","ἰδίαν","FALSE"
"525",",","TRUE"
"526","ὡς","FALSE"
"527","ἂν","FALSE"
"528","ἀπὸ","FALSE"
"529","τῆς","FALSE"
"530","χρείας","FALSE"
"531","γενόμενοι","FALSE"
"532",".","TRUE"
"533","ΕΠΙΣΤΟΛΗ","FALSE"
"534","ΣΟΛΟΜΩΝΟΣ","FALSE"
"535","Βασιλεὺς","FALSE"
"536","Σολομῶν","FALSE"
"537","Σούρωνι","FALSE"
"538","τῷ","FALSE"
"539","βασιλεῖ","FALSE"
"540","Τύρου","FALSE"
"541","καὶ","FALSE"
"542","Σιδῶνος","FALSE"
"543","καὶ","FALSE"
"544","Φοινίκης","FALSE"
"545","φίλῳ","FALSE"
"546","πατρικῷ","FALSE"
"547","χαίρειν","FALSE"
"548","Γίνωσκέ","FALSE"
"549","με","FALSE"
"550","παρειληφότα","FALSE"
"551","τὴν","FALSE"
"552","βασιλείαν","FALSE"
"553","παρὰ","FALSE"
"554","Δαβὶδ","FALSE"
"555","τοῦ","FALSE"
"556","πατρὸς","FALSE"
"557","διὰ","FALSE"
"558","τοῦ","FALSE"
"559","θεοῦ","FALSE"
"560","τοῦ","FALSE"
"561","μεγίστου","FALSE"
"562",",","TRUE"
"563","ἐπιτεταχότος","FALSE"
"564","μοι","FALSE"
"565","οἰκοδομῆσαι","FALSE"
"566","ἱερὸν","FALSE"
"567","τῷ","FALSE"
"568","θεῷ","FALSE"
"569",",","TRUE"
"570","ὃς","FALSE"
"571","τὸν","FALSE"
"572","οὐρανὸν","FALSE"
"573","καὶ","FALSE"
"574","τὴν","FALSE"
"575","γῆν","FALSE"
"576","ἔκτισεν","FALSE"
"577",",","TRUE"
"578","ἅμα","FALSE"
"579","δὲ","FALSE"
"580","καὶ","FALSE"
"581","σοὶ","FALSE"
"582","γράψαι","FALSE"
"583","ἀποστεῖλαί","FALSE"
"584","μοι","FALSE"
"585","τῶν","FALSE"
"586","παρὰ","FALSE"
"587","σοῦ","FALSE"
"588","λαῶν","FALSE"
"589",",","TRUE"
"590","οἳ","FALSE"
"591","συμπαραστήσονται","FALSE"
"592","ἡμῖν","FALSE"
"593","μέχρι","FALSE"
"594","τοῦ","FALSE"
"595","ἐπιτελέσαι","FALSE"
"596","τὴν","FALSE"
"597","τοῦ","FALSE"
"598","θεοῦ","FALSE"
"599","χρείαν","FALSE"
"600",",","TRUE"
"601","καθότι","FALSE"
"602","μοι","FALSE"
"603","ἐπιτέτακται","FALSE"
"604",".","TRUE"
"605","γέγραφα","FALSE"
"606","δὲ","FALSE"
"607","καὶ","FALSE"
"608","εἰς","FALSE"
"609","τὴν","FALSE"
"610","Γαλιλαίαν","FALSE"
"611","καὶ","FALSE"
"612","Σαμαρεῖτιν","FALSE"
"613","καὶ","FALSE"
"614","Μωαβῖτιν","FALSE"
"615","καὶ","FALSE"
"616","Ἀμμανῖτιν","FALSE"
"617","καὶ","FALSE"
"618","Γαλαδῖτιν","FALSE"
"619","χορηγεῖσθαι","FALSE"
"620","αὐτοῖς","FALSE"
"621","τὰ","FALSE"
"622","δέοντα","FALSE"
"623","ἐκ","FALSE"
"624","τῆς","FALSE"
"625","χώρας","FALSE"
"626",",","TRUE"
"627","κατὰ","FALSE"
"628","μῆνα","FALSE"
"629","κόρους","FALSE"
"630","σίτου","FALSE"
"631","μυρίους","FALSE"
"632","·","TRUE"
"633","ὁ","FALSE"
"634","δὲ","FALSE"
"635","κόρος","FALSE"
"636","ἐστὶν","FALSE"
"637","ἀρταβῶν","FALSE"
"638","ἕξ","FALSE"
"639","·","TRUE"
"640","καὶ","FALSE"
"641","οἴνου","FALSE"
"642","κόρους","FALSE"
"643","μυρίους","FALSE"
"644","·","TRUE"
"645","ὁ","FALSE"
"646","δὲ","FALSE"
"647","κόρος","FALSE"
"648","τοῦ","FALSE"
"649","οἴνου","FALSE"
"650","ἐστὶ","FALSE"
"651","μέτρα","FALSE"
"652","δέκα","FALSE"
"653",".","TRUE"
"654","τὸ","FALSE"
"655","δὲ","FALSE"
"656","ἔλαιον","FALSE"
"657","καὶ","FALSE"
"658","τὰ","FALSE"
"659","ἄλλα","FALSE"
"660","χορηγηθήσεται","FALSE"
"661","αὐτοῖς","FALSE"
"662","ἐκ","FALSE"
"663","τῆς","FALSE"
"664","Ἰουδαίας","FALSE"
"665",",","TRUE"
"666","ἱερεῖα","FALSE"
"667","δὲ","FALSE"
"668","εἰς","FALSE"
"669","κρεωφαγίαν","FALSE"
"670","ἐκ","FALSE"
"671","τῆς","FALSE"
"672","Ἀραβίας","FALSE"
"673",".","TRUE"
"674","ΕΠΙΣΤΟΛΗ","FALSE"
"675","ΣΟΥΡΩΝΟΣ","FALSE"
"676","Σούρων","FALSE"
"677","Σολομῶνι","FALSE"
"678","βασιλεῖ","FALSE"
"679","μεγάλῳ","FALSE"
"680","χαίρειν","FALSE"
"681","Εὐλογητὸς","FALSE"
"682","ὁ","FALSE"
"683","θεός","FALSE"
"684",",","TRUE"
"685","ὃς","FALSE"
"686","τὸν","FALSE"
"687","οὐρανὸν","FALSE"
"688","καὶ","FALSE"
"689","τὴν","FALSE"
"690","γῆν","FALSE"
"691","ἔκτισεν","FALSE"
"692",",","TRUE"
"693","ὃς","FALSE"
"694","εἵλετο","FALSE"
"695","ἄνθρωπον","FALSE"
"696","χρηστὸν","FALSE"
"697","ἐκ","FALSE"
"698","χρηστοῦ","FALSE"
"699","ἀνδρός","FALSE"
"700","·","TRUE"
"701","ἅμα","FALSE"
"702","τῷ","FALSE"
"703","ἀναγνῶναι","FALSE"
"704","τὴν","FALSE"
"705","παρὰ","FALSE"
"706","σοῦ","FALSE"
"707","ἐπιστολὴν","FALSE"
"708","σφόδρα","FALSE"
"709","ἐχάρην","FALSE"
"710","καὶ","FALSE"
"711","εὐλόγησα","FALSE"
"712","τὸν","FALSE"
"713","θεὸν","FALSE"
"714","ἐπὶ","FALSE"
"715","τῷ","FALSE"
"716","παρειληφέναι","FALSE"
"717","σὲ","FALSE"
"718","τὴν","FALSE"
"719","βασιλείαν","FALSE"
"720",".","TRUE"
"721","περὶ","FALSE"
"722","δὲ","FALSE"
"723","ὧν","FALSE"
"724","γράφεις","FALSE"
"725","μοι","FALSE"
"726",",","TRUE"
"727","περὶ","FALSE"
"728","τῶν","FALSE"
"729","κατὰ","FALSE"
"730","τοὺς","FALSE"
"731","λαοὺς","FALSE"
"732","τοὺς","FALSE"
"733","παρ᾽","FALSE"
"734","ἡμῖν","FALSE"
"735",",","TRUE"
"736","ἀπέσταλκά","FALSE"
"737","σοι","FALSE"
"738","Τυρίων","FALSE"
"739","καὶ","FALSE"
"740","Φοινίκων","FALSE"
"741","ὀκτακισμυρίους","FALSE"
"742","καὶ","FALSE"
"743","ἀρχιτέκτονά","FALSE"
"744","σοι","FALSE"
"745","ἀπέσταλκα","FALSE"
"746","ἄνθρωπον","FALSE"
"747","Τύριον","FALSE"
"748",",","TRUE"
"749","ἐκ","FALSE"
"750","μητρὸς","FALSE"
"751","Ἰουδαίας","FALSE"
"752",",","TRUE"
"753","ἐκ","FALSE"
"754","τῆς","FALSE"
"755","φυλῆς","FALSE"
"756","τῆς","FALSE"
"757","Δαβίδ","FALSE"
"758",".","TRUE"
"759","ὑπὲρ","FALSE"
"760","ὧν","FALSE"
"761","ἂν","FALSE"
"762","αὐτὸν","FALSE"
"763","ἐρωτήσῃς","FALSE"
"764","τῶν","FALSE"
"765","ὑπὸ","FALSE"
"766","τὸν","FALSE"
"767","οὐρανὸν","FALSE"
"768","πάντων","FALSE"
"769","κατ᾽","FALSE"
"770","ἀρχιτεκτονίαν","FALSE"
"771",",","TRUE"
"772","ὑφηγήσεταί","FALSE"
"773","σοι","FALSE"
"774","καὶ","FALSE"
"775","ποιήσει","FALSE"
"776",".","TRUE"
"777","περὶ","FALSE"
"778","δὲ","FALSE"
"779","τῶν","FALSE"
"780","δεόντων","FALSE"
"781","καὶ","FALSE"
"782","ἀποστελλομένων","FALSE"
"783","σοι","FALSE"
"784","παίδων","FALSE"
"785","καλῶς","FALSE"
"786","ποιήσεις","FALSE"
"787","ἐπιστείλας","FALSE"
"788","τοῖς","FALSE"
"789","κατὰ","FALSE"
"790","τόπον","FALSE"
"791","ἐπάρχοις","FALSE"
"792",",","TRUE"
"793","ὅπως","FALSE"
"794","χορηγῆται","FALSE"
"795","τὰ","FALSE"
"796","δέοντα","FALSE"
"797",".","TRUE"
"798","Διελθὼν","FALSE"
"799","δὲ","FALSE"
"800","Σολομῶν","FALSE"
"801",",","TRUE"
"802","ἔχων","FALSE"
"803","τοὺς","FALSE"
"804","πατρικοὺς","FALSE"
"805","φίλους","FALSE"
"806",",","TRUE"
"807","ἐπὶ","FALSE"
"808","τὸ","FALSE"
"809","ὄρος","FALSE"
"810","τὸ","FALSE"
"811","τοῦ","FALSE"
"812","Λιβάνου","FALSE"
"813","μετὰ","FALSE"
"814","τῶν","FALSE"
"815","Σιδωνίων","FALSE"
"816","καὶ","FALSE"
"817","Τυρίων","FALSE"
"818",",","TRUE"
"819","μετήνεγκε","FALSE"
"820","τὰ","FALSE"
"821","ξύλα","FALSE"
"822","τὰ","FALSE"
"823","προκεκομμένα","FALSE"
"824","ὑπὸ","FALSE"
"825","τοῦ","FALSE"
"826","πατρὸς","FALSE"
"827","αὐτοῦ","FALSE"
"828","διὰ","FALSE"
"829","τῆς","FALSE"
"830","θαλάσσης","FALSE"
"831","εἰς","FALSE"
"832","Ἰόππην","FALSE"
"833",",","TRUE"
"834","ἐκεῖθεν","FALSE"
"835","δὲ","FALSE"
"836","πεζῇ","FALSE"
"837","εἰς","FALSE"
"838","Ἱεροσόλυμα","FALSE"
"839",".","TRUE"
"840","καὶ","FALSE"
"841","ἄρξασθαι","FALSE"
"842","οἰκοδομεῖν","FALSE"
"843","τὸ","FALSE"
"844","ἱερὸν","FALSE"
"845","τοῦ","FALSE"
"846","θεοῦ","FALSE"
"847",",","TRUE"
"848","ὄντα","FALSE"
"849","ἐτῶν","FALSE"
"850","τρισκαίδεκα","FALSE"
"851",",","TRUE"
"852","ἐργάζεσθαι","FALSE"
"853","δὲ","FALSE"
"854","τὰ","FALSE"
"855","ἔθνη","FALSE"
"856","τὰ","FALSE"
"857","προειρημένα","FALSE"
"858","καὶ","FALSE"
"859","φυλὰς","FALSE"
"860","δώδεκα","FALSE"
"861","τῶν","FALSE"
"862","Ἰουδαίων","FALSE"
"863","καὶ","FALSE"
"864","παρέχειν","FALSE"
"865","ταῖς","FALSE"
"866","ἑκκαίδεκα","FALSE"
"867","μυριάσι","FALSE"
"868","τὰ","FALSE"
"869","δέοντα","FALSE"
"870","πάντα","FALSE"
"871",",","TRUE"
"872","κατὰ","FALSE"
"873","μῆνα","FALSE"
"874","φυλὴν","FALSE"
"875","μίαν","FALSE"
"876",".","TRUE"
"877","θεμελιῶσαί","FALSE"
"878","τε","FALSE"
"879","τὸν","FALSE"
"880","ναὸν","FALSE"
"881","τοῦ","FALSE"
"882","θεοῦ","FALSE"
"883",",","TRUE"
"884","μῆκος","FALSE"
"885","πηχῶν","FALSE"
"886","ξ","FALSE"
"887","́","FALSE"
"888",",","TRUE"
"889","πλάτος","FALSE"
"890","πηχῶν","FALSE"
"891","ξ","FALSE"
"892","́","FALSE"
"893",",","TRUE"
